method,game,iter,reward
brute,airstriker,28979,460
brute,airstriker,28980,480
brute,airstriker,28981,420
brute,airstriker,28982,1620
brute,airstriker,28983,1260
brute,airstriker,28984,640
brute,airstriker,28985,1180
brute,airstriker,28986,1620
brute,airstriker,28987,1620
brute,airstriker,28988,460
brute,airstriker,28989,1060
brute,airstriker,28990,960
brute,airstriker,28991,1620
brute,airstriker,28992,600
brute,airstriker,28993,1620
brute,airstriker,28994,980
brute,airstriker,28995,1620
brute,airstriker,28996,1620
brute,airstriker,28997,940
brute,airstriker,28998,760
brute,airstriker,28999,380
brute,airstriker,29000,1620
brute,airstriker,29001,480
brute,airstriker,29002,1180
brute,airstriker,29003,380
brute,airstriker,29004,240
brute,airstriker,29005,520
brute,airstriker,29006,700
brute,airstriker,29007,620
brute,airstriker,29008,1620
brute,airstriker,29009,1620
brute,airstriker,29010,1620
brute,airstriker,29011,1620
brute,airstriker,29012,1620
brute,airstriker,29013,820
brute,airstriker,29014,140
brute,airstriker,29015,1620
brute,airstriker,29016,1620
brute,airstriker,29017,1620
brute,airstriker,29018,680
brute,airstriker,29019,1240
brute,airstriker,29020,880
brute,airstriker,29021,1420
brute,airstriker,29022,760
brute,airstriker,29023,1620
brute,airstriker,29024,660
brute,airstriker,29025,940
brute,airstriker,29026,600
brute,airstriker,29027,260
brute,airstriker,29028,1620
brute,airstriker,29029,1620
brute,airstriker,29030,660
brute,airstriker,29031,160
brute,airstriker,29032,500
brute,airstriker,29033,1620
brute,airstriker,29034,1620
brute,airstriker,29035,900
brute,airstriker,29036,460
brute,airstriker,29037,1620
brute,airstriker,29038,300
brute,airstriker,29039,480
brute,airstriker,29040,460
brute,airstriker,29041,1620
brute,airstriker,29042,400
brute,airstriker,29043,1120
brute,airstriker,29044,960
brute,airstriker,29045,1620
brute,airstriker,29046,580
brute,airstriker,29047,1620
brute,airstriker,29048,1320
brute,airstriker,29049,200
brute,airstriker,29050,1620
brute,airstriker,29051,380
brute,airstriker,29052,1620
brute,airstriker,29053,240
brute,airstriker,29054,1620
brute,airstriker,29055,460
brute,airstriker,29056,1620
brute,airstriker,29057,640
brute,airstriker,29058,1620
brute,airstriker,29059,700
brute,airstriker,29060,1620
brute,airstriker,29061,460
brute,airstriker,29062,640
brute,airstriker,29063,1620
brute,airstriker,29064,1620
brute,airstriker,29065,1000
brute,airstriker,29066,1620
brute,airstriker,29067,160
brute,airstriker,29068,760
brute,airstriker,29069,1620
brute,airstriker,29070,720
brute,airstriker,29071,640
brute,airstriker,29072,200
brute,airstriker,29073,960
brute,airstriker,29074,620
brute,airstriker,29075,680
brute,airstriker,29076,1620
brute,airstriker,29077,280
brute,airstriker,29078,560
brute,airstriker,29079,1400
brute,airstriker,29080,460
brute,airstriker,29081,1620
brute,airstriker,29082,920
brute,airstriker,29083,1620
brute,airstriker,29084,1620
brute,airstriker,29085,1540
brute,airstriker,29086,180
brute,airstriker,29087,780
brute,airstriker,29088,600
brute,airstriker,29089,820
brute,airstriker,29090,980
brute,airstriker,29091,580
brute,airstriker,29092,180
brute,airstriker,29093,980
brute,airstriker,29094,920
brute,airstriker,29095,200
brute,airstriker,29096,1620
brute,airstriker,29097,1620
brute,airstriker,29098,1620
brute,airstriker,29099,960
brute,airstriker,29100,1620
brute,airstriker,29101,980
brute,airstriker,29102,1280
brute,airstriker,29103,220
brute,airstriker,29104,1620
brute,airstriker,29105,1200
brute,airstriker,29106,960
brute,airstriker,29107,240
brute,airstriker,29108,960
brute,airstriker,29109,220
brute,airstriker,29110,1620
brute,airstriker,29111,1620
brute,airstriker,29112,960
brute,airstriker,29113,1620
brute,airstriker,29114,840
brute,airstriker,29115,320
brute,airstriker,29116,1620
brute,airstriker,29117,380
brute,airstriker,29118,1140
brute,airstriker,29119,160
brute,airstriker,29120,880
brute,airstriker,29121,420
brute,airstriker,29122,1620
brute,airstriker,29123,1620
brute,airstriker,29124,180
brute,airstriker,29125,520
brute,airstriker,29126,1620
brute,airstriker,29127,1480
brute,airstriker,29128,440
brute,airstriker,29129,1620
brute,airstriker,29130,1620
brute,airstriker,29131,1560
brute,airstriker,29132,240
brute,airstriker,29133,500
brute,airstriker,29134,1620
brute,airstriker,29135,260
brute,airstriker,29136,1620
brute,airstriker,29137,1620
brute,airstriker,29138,1620
brute,airstriker,29139,380
brute,airstriker,29140,1620
brute,airstriker,29141,1320
brute,airstriker,29142,1620
brute,airstriker,29143,1120
brute,airstriker,29144,240
brute,airstriker,29145,1620
brute,airstriker,29146,1620
brute,airstriker,29147,1620
brute,airstriker,29148,1620
brute,airstriker,29149,980
brute,airstriker,29150,1620
brute,airstriker,29151,180
brute,airstriker,29152,1620
brute,airstriker,29153,1620
brute,airstriker,29154,1620
brute,airstriker,29155,1620
brute,airstriker,29156,1620
brute,airstriker,29157,480
brute,airstriker,29158,960
brute,airstriker,29159,960
brute,airstriker,29160,1620
brute,airstriker,29161,1400
brute,airstriker,29162,1620
brute,airstriker,29163,320
brute,airstriker,29164,1620
brute,airstriker,29165,420
brute,airstriker,29166,840
brute,airstriker,29167,1420
brute,airstriker,29168,500
brute,airstriker,29169,160
brute,airstriker,29170,1620
brute,airstriker,29171,1620
brute,airstriker,29172,660
brute,airstriker,29173,560
brute,airstriker,29174,1220
brute,airstriker,29175,1620
brute,airstriker,29176,1160
brute,airstriker,29177,980
brute,airstriker,29178,1620
brute,airstriker,29179,1180
brute,airstriker,29180,1340
brute,airstriker,29181,620
brute,airstriker,29182,1620
brute,airstriker,29183,1620
brute,airstriker,29184,1620
brute,airstriker,29185,1620
brute,airstriker,29186,1620
brute,airstriker,29187,1620
brute,airstriker,29188,480
brute,airstriker,29189,500
brute,airstriker,29190,260
brute,airstriker,29191,400
brute,airstriker,29192,480
brute,airstriker,29193,1620
brute,airstriker,29194,1620
brute,airstriker,29195,960
brute,airstriker,29196,440
brute,airstriker,29197,600
brute,airstriker,29198,1620
brute,airstriker,29199,1040
brute,airstriker,29200,1620
brute,airstriker,29201,400
brute,airstriker,29202,1620
brute,airstriker,29203,300
brute,airstriker,29204,1560
brute,airstriker,29205,1620
brute,airstriker,29206,1620
brute,airstriker,29207,480
brute,airstriker,29208,200
brute,airstriker,29209,1620
brute,airstriker,29210,880
brute,airstriker,29211,960
brute,airstriker,29212,1360
brute,airstriker,29213,1360
brute,airstriker,29214,420
brute,airstriker,29215,160
brute,airstriker,29216,780
brute,airstriker,29217,420
brute,airstriker,29218,380
brute,airstriker,29219,780
brute,airstriker,29220,1220
brute,airstriker,29221,1620
brute,airstriker,29222,1620
brute,airstriker,29223,600
brute,airstriker,29224,520
brute,airstriker,29225,1460
brute,airstriker,29226,1620
brute,airstriker,29227,980
brute,airstriker,29228,1620
brute,airstriker,29229,1620
brute,airstriker,29230,960
brute,airstriker,29231,1620
brute,airstriker,29232,1620
brute,airstriker,29233,400
brute,airstriker,29234,580
brute,airstriker,29235,420
brute,airstriker,29236,340
brute,airstriker,29237,1400
brute,airstriker,29238,1620
brute,airstriker,29239,1620
brute,airstriker,29240,440
brute,airstriker,29241,860
brute,airstriker,29242,1620
brute,airstriker,29243,1620
brute,airstriker,29244,1560
brute,airstriker,29245,800
brute,airstriker,29246,1620
brute,airstriker,29247,100
brute,airstriker,29248,1620
brute,airstriker,29249,1340
brute,airstriker,29250,1620
brute,airstriker,29251,1380
brute,airstriker,29252,680
brute,airstriker,29253,1620
brute,airstriker,29254,840
brute,airstriker,29255,1620
brute,airstriker,29256,1620
brute,airstriker,29257,1300
brute,airstriker,29258,1620
brute,airstriker,29259,780
brute,airstriker,29260,1620
brute,airstriker,29261,200
brute,airstriker,29262,100
brute,airstriker,29263,680
brute,airstriker,29264,1200
brute,airstriker,29265,1420
brute,airstriker,29266,920
brute,airstriker,29267,520
brute,airstriker,29268,220
brute,airstriker,29269,480
brute,airstriker,29270,1620
brute,airstriker,29271,1620
brute,airstriker,29272,940
brute,airstriker,29273,940
brute,airstriker,29274,240
brute,airstriker,29275,400
brute,airstriker,29276,980
brute,airstriker,29277,940
brute,airstriker,29278,1460
brute,airstriker,29279,100
brute,airstriker,29280,1620
brute,airstriker,29281,640
brute,airstriker,29282,240
brute,airstriker,29283,220
brute,airstriker,29284,1340
brute,airstriker,29285,400
brute,airstriker,29286,620
brute,airstriker,29287,1620
brute,airstriker,29288,1160
brute,airstriker,29289,1340
brute,airstriker,29290,500
brute,airstriker,29291,960
brute,airstriker,29292,1560
brute,airstriker,29293,1620
brute,airstriker,29294,140
brute,airstriker,29295,1620
brute,airstriker,29296,180
brute,airstriker,29297,200
brute,airstriker,29298,1620
brute,airstriker,29299,1620
brute,airstriker,29300,680
brute,airstriker,29301,1620
brute,airstriker,29302,160
brute,airstriker,29303,1620
brute,airstriker,29304,1620
brute,airstriker,29305,940
brute,airstriker,29306,440
brute,airstriker,29307,1000
brute,airstriker,29308,840
brute,airstriker,29309,1620
brute,airstriker,29310,980
brute,airstriker,29311,140
brute,airstriker,29312,620
brute,airstriker,29313,1620
brute,airstriker,29314,340
brute,airstriker,29315,420
brute,airstriker,29316,1620
brute,airstriker,29317,1620
brute,airstriker,29318,280
brute,airstriker,29319,340
brute,airstriker,29320,340
brute,airstriker,29321,480
brute,airstriker,29322,220
brute,airstriker,29323,980
brute,airstriker,29324,1620
brute,airstriker,29325,980
brute,airstriker,29326,1320
brute,airstriker,29327,320
brute,airstriker,29328,1620
brute,airstriker,29329,1420
brute,airstriker,29330,1620
brute,airstriker,29331,1620
brute,airstriker,29332,980
brute,airstriker,29333,160
brute,airstriker,29334,1620
brute,airstriker,29335,1220
brute,airstriker,29336,600
brute,airstriker,29337,1620
brute,airstriker,29338,480
brute,airstriker,29339,500
brute,airstriker,29340,500
brute,airstriker,29341,660
brute,airstriker,29342,180
brute,airstriker,29343,1620
brute,airstriker,29344,220
brute,airstriker,29345,1620
brute,airstriker,29346,200
brute,airstriker,29347,760
brute,airstriker,29348,540
brute,airstriker,29349,220
brute,airstriker,29350,1620
brute,airstriker,29351,680
brute,airstriker,29352,520
brute,airstriker,29353,480
brute,airstriker,29354,1620
brute,airstriker,29355,960
brute,airstriker,29356,1220
brute,airstriker,29357,1620
brute,airstriker,29358,960
brute,airstriker,29359,580
brute,airstriker,29360,940
brute,airstriker,29361,1620
brute,airstriker,29362,1620
brute,airstriker,29363,1620
brute,airstriker,29364,1620
brute,airstriker,29365,1620
brute,airstriker,29366,180
brute,airstriker,29367,260
brute,airstriker,29368,1620
brute,airstriker,29369,520
brute,airstriker,29370,1240
brute,airstriker,29371,220
brute,airstriker,29372,1620
brute,airstriker,29373,1620
brute,airstriker,29374,1620
brute,airstriker,29375,500
brute,airstriker,29376,1620
brute,airstriker,29377,360
brute,airstriker,29378,160
brute,airstriker,29379,620
brute,airstriker,29380,920
brute,airstriker,29381,940
brute,airstriker,29382,1620
brute,airstriker,29383,1620
brute,airstriker,29384,700
brute,airstriker,29385,200
brute,airstriker,29386,1620
brute,airstriker,29387,1240
brute,airstriker,29388,500
brute,airstriker,29389,1620
brute,airstriker,29390,660
brute,airstriker,29391,1620
brute,airstriker,29392,1140
brute,airstriker,29393,180
brute,airstriker,29394,1500
brute,airstriker,29395,460
brute,airstriker,29396,1620
brute,airstriker,29397,780
brute,airstriker,29398,1160
brute,airstriker,29399,660
brute,airstriker,29400,220
brute,airstriker,29401,1040
brute,airstriker,29402,1620
brute,airstriker,29403,980
brute,airstriker,29404,1620
brute,airstriker,29405,560
brute,airstriker,29406,1620
brute,airstriker,29407,1420
brute,airstriker,29408,720
brute,airstriker,29409,1620
brute,airstriker,29410,640
brute,airstriker,29411,120
brute,airstriker,29412,1600
brute,airstriker,29413,1620
brute,airstriker,29414,1620
brute,airstriker,29415,960
brute,airstriker,29416,280
brute,airstriker,29417,1620
brute,airstriker,29418,1400
brute,airstriker,29419,780
brute,airstriker,29420,1620
brute,airstriker,29421,560
brute,airstriker,29422,440
brute,airstriker,29423,180
brute,airstriker,29424,1620
brute,airstriker,29425,240
brute,airstriker,29426,220
brute,airstriker,29427,240
brute,airstriker,29428,460
brute,airstriker,29429,480
brute,airstriker,29430,200
brute,airstriker,29431,700
brute,airstriker,29432,500
brute,airstriker,29433,840
brute,airstriker,29434,460
brute,airstriker,29435,1620
brute,airstriker,29436,1620
brute,airstriker,29437,460
brute,airstriker,29438,640
brute,airstriker,29439,1620
brute,airstriker,29440,440
brute,airstriker,29441,1620
brute,airstriker,29442,820
brute,airstriker,29443,1620
brute,airstriker,29444,640
brute,airstriker,29445,1620
brute,airstriker,29446,1620
brute,airstriker,29447,440
brute,airstriker,29448,1340
brute,airstriker,29449,1620
brute,airstriker,29450,1620
brute,airstriker,29451,1620
brute,airstriker,29452,800
brute,airstriker,29453,620
brute,airstriker,29454,1620
brute,airstriker,29455,1620
brute,airstriker,29456,80
brute,airstriker,29457,900
brute,airstriker,29458,1620
brute,airstriker,29459,540
brute,airstriker,29460,1620
brute,airstriker,29461,1620
brute,airstriker,29462,680
brute,airstriker,29463,540
brute,airstriker,29464,980
brute,airstriker,29465,1620
brute,airstriker,29466,1620
brute,airstriker,29467,1620
brute,airstriker,29468,1620
brute,airstriker,29469,780
brute,airstriker,29470,360
brute,airstriker,29471,480
brute,airstriker,29472,940
brute,airstriker,29473,320
brute,airstriker,29474,620
brute,airstriker,29475,1420
brute,airstriker,29476,780
brute,airstriker,29477,1420
brute,airstriker,29478,80
brute,airstriker,29479,1040
brute,airstriker,29480,1620
brute,airstriker,29481,400
brute,airstriker,29482,680
brute,airstriker,29483,200
brute,airstriker,29484,240
brute,airstriker,29485,980
brute,airstriker,29486,1620
brute,airstriker,29487,1620
brute,airstriker,29488,1620
brute,airstriker,29489,380
brute,airstriker,29490,620
brute,airstriker,29491,100
brute,airstriker,29492,960
brute,airstriker,29493,980
brute,airstriker,29494,420
brute,airstriker,29495,1620
brute,airstriker,29496,240
brute,airstriker,29497,1620
brute,airstriker,29498,560
brute,airstriker,29499,1620
brute,airstriker,29500,1400
brute,airstriker,29501,260
brute,airstriker,29502,1080
brute,airstriker,29503,600
brute,airstriker,29504,440
brute,airstriker,29505,1620
brute,airstriker,29506,200
brute,airstriker,29507,1620
brute,airstriker,29508,1620
brute,airstriker,29509,1620
brute,airstriker,29510,820
brute,airstriker,29511,980
brute,airstriker,29512,1620
brute,airstriker,29513,1620
brute,airstriker,29514,400
brute,airstriker,29515,1040
brute,airstriker,29516,1620
brute,airstriker,29517,180
brute,airstriker,29518,680
brute,airstriker,29519,720
brute,airstriker,29520,1620
brute,airstriker,29521,940
brute,airstriker,29522,1620
brute,airstriker,29523,1400
brute,airstriker,29524,1620
brute,airstriker,29525,1620
brute,airstriker,29526,1620
brute,airstriker,29527,1620
brute,airstriker,29528,1620
brute,airstriker,29529,980
brute,airstriker,29530,1620
brute,airstriker,29531,1620
brute,airstriker,29532,960
brute,airstriker,29533,840
brute,airstriker,29534,1620
brute,airstriker,29535,1620
brute,airstriker,29536,740
brute,airstriker,29537,940
brute,airstriker,29538,1620
brute,airstriker,29539,380
brute,airstriker,29540,660
brute,airstriker,29541,1620
brute,airstriker,29542,540
brute,airstriker,29543,620
brute,airstriker,29544,1620
brute,airstriker,29545,980
brute,airstriker,29546,1620
brute,airstriker,29547,1620
brute,airstriker,29548,440
brute,airstriker,29549,160
brute,airstriker,29550,1460
brute,airstriker,29551,1620
brute,airstriker,29552,1360
brute,airstriker,29553,340
brute,airstriker,29554,640
brute,airstriker,29555,1180
brute,airstriker,29556,960
brute,airstriker,29557,180
brute,airstriker,29558,960
brute,airstriker,29559,280
brute,airstriker,29560,180
brute,airstriker,29561,120
brute,airstriker,29562,400
brute,airstriker,29563,760
brute,airstriker,29564,740
brute,airstriker,29565,1620
brute,airstriker,29566,1620
brute,airstriker,29567,180
brute,airstriker,29568,940
brute,airstriker,29569,600
brute,airstriker,29570,180
brute,airstriker,29571,420
brute,airstriker,29572,560
brute,airstriker,29573,1620
brute,airstriker,29574,1560
brute,airstriker,29575,260
brute,airstriker,29576,1620
brute,airstriker,29577,220
